id,topic
1341,robots
1341,shopping
1341,technology
1342,TEDx
1342,global issues
1342,military
1342,peace
1342,war
1342,guns
1343,cancer
1343,medical research
1343,technology
1344,TEDx
1344,business
1344,happiness
1344,psychology
1344,science
1344,brain
1344,mind
1344,cognitive science
1344,sociology
1344,depression
1344,mental health
1344,health
1344,motivation
1344,innovation
1344,work
1344,productivity
1344,social change
1345,Surgery
1345,TEDx
1345,design
1345,global issues
1345,health care
1345,poverty
1345,technology
1346,future
1346,science
1346,technology
1346,math
1346,history
1346,life
1346,human origins
1346,genetics
1346,molecular biology
1346,evolution
1346,computers
1346,innovation
1346,DNA
1346,programming
1346,engineering
1347,TEDx
1347,communication
1347,presentation
1347,storytelling
1348,TEDx
1348,global issues
1348,poverty
1348,technology
1349,brain
1349,cognitive science
1349,exploration
1349,neuroscience
1349,science
1349,physiology
1349,biology
1349,algorithm
1349,biotech
1350,TEDx
1350,corruption
1350,culture
1350,global issues
1350,military
1350,morality
1350,technology
1350,war
1351,Islam
1351,Middle East
1351,art
1351,cities
1351,culture
1351,film
1352,TEDx
1352,biology
1352,dinosaurs
1352,paleontology
1352,science
1352,history
1352,animals
1352,humor
1353,creativity
1353,culture
1353,photography
1353,technology
1354,TEDx
1354,disability
1354,global issues
1354,military
1355,TEDx
1355,community
1355,leadership
1355,life
1355,motivation
1356,animals
1356,biology
1356,children
1356,film
1356,plastic
1356,science
1356,sex
1356,pregnancy
1356,public health
1356,science and art
1356,pollution
1356,cancer
1356,chemistry
1356,environment
1356,health
1356,ecology
1356,activism
1356,agriculture
1356,sustainability
1357,TEDx
1357,culture
1357,humor
1357,love
1357,relationships
1357,sex
1359,TEDx
1359,health
1359,health care
1359,medicine
1359,public health
1359,technology
1359,exercise
1360,TEDx
1360,biology
1360,environment
1360,oceans
1360,science
1360,fish
1360,climate change
1360,animals
1360,activism
1360,genetics
1360,conservation
1360,exploration
1360,ecology
1361,TEDx
1361,disaster relief
1361,global issues
1361,natural disaster
1361,social media
1361,technology
1362,TEDx
1362,environment
1362,global issues
1362,oil
1362,photography
1362,infrastructure
1363,TED Fellows
1363,TEDx
1363,environment
1363,global issues
1363,science
1363,space
1363,NASA
1363,pollution
1363,Planets
1363,activism
1363,technology
1363,universe
1364,culture
1364,global issues
1364,history
1364,world cultures
1364,archaeology
1365,TEDx
1365,communication
1365,entertainment
1365,humor
1365,language
1365,literature
1365,comedy
1366,art
1366,creativity
1366,Best of the Web
1367,behavioral economics
1367,economics
1367,money
1367,psychology
1368,TEDx
1368,family
1368,immigration
1368,storytelling
1369,TEDx
1369,life
1369,psychology
1369,science
1369,compassion
1369,happiness
1369,humanity
1369,family
1369,anthropology
1369,sociology
1369,brain
1370,Internet
1370,TEDx
1370,computers
1370,hack
1370,security
1370,technology
1370,encryption
1371,TEDYouth
1371,entertainment
1371,online video
1371,social media
1372,biology
1372,collaboration
1372,fish
1372,oceans
1372,photography
1372,marine biology
1372,global commons
1373,data
1373,oceans
1373,science
1373,mission blue
1373,fish
1373,climate change
1373,environment
1373,ecology
1373,animals
1373,biodiversity
1373,pollution
1373,conservation
1373,future
1373,prediction
1373,population
1373,marine biology
1374,cities
1374,science
1374,sustainability
1374,technology
1374,climate change
1374,environment
1374,alternative energy
1374,activism
1374,agriculture
1374,economics
1374,solar energy
1374,energy
1374,future
1374,green
1374,natural resources
1375,cities
1375,invention
1375,sustainability
1375,technology
1376,AI
1376,drones
1376,robots
1376,technology
1377,business
1377,culture
1377,psychology
1377,introvert
1378,crime
1378,culture
1378,global issues
1378,inequality
1378,law
1378,race
1378,criminal justice
1378,justice system
1379,entertainment
1379,film
1379,storytelling
1379,animation
1379,art
1380,big problems
1380,climate change
1380,environment
1380,global issues
1380,science
1381,activism
1381,cities
1381,government
1381,technology
1382,entertainment
1382,performance
1382,performance art
1383,TEDx
1383,art
1383,design
1383,materials
1384,TEDx
1384,business
1384,failure
1384,goal-setting
1384,happiness
1384,success
1385,TED Fellows
1385,TED-Ed
1385,brain
1385,life
1385,neuroscience
1385,science
1385,technology
1385,biology
1385,physiology
1385,insects
1385,nature
1385,sound
1385,humor
1386,TED-Ed
1386,education
1386,mind
1386,science
1386,philosophy
1386,space
1386,Planets
1386,consciousness
1386,math
1386,physics
1386,extraterrestrial life
1386,curiosity
1386,cosmos
1386,universe
1386,String theory
1386,dark matter
1386,nanoscale
1387,TED-Ed
1387,biology
1387,deextinction
1387,exploration
1387,science
1387,oceans
1387,submarine
1387,environment
1387,ecology
1387,marine biology
1388,TED-Ed
1388,creativity
1388,education
1388,science
1388,simplicity
1388,technology
1388,exploration
1388,Nobel Prize
1388,ancient world
1388,curiosity
1388,innovation
1388,space
1388,physics
1388,Planets
1388,history
1388,math
1389,culture
1389,evolution
1389,religion
1389,evolutionary psychology
1390,business
1390,entertainment
1390,humor
1390,music
1390,comedy
1391,brain
1391,culture
1391,psychology
1391,self
1392,TEDx
1392,beauty
1392,design
1392,industrial design
1392,prosthetics
1393,TEDx
1393,architecture
1393,cities
1393,design
1393,social change
1393,sustainability
1394,alternative energy
1394,culture
1394,economics
1394,energy
1394,technology
1396,TEDx
1396,health
1396,heart health
1396,medical research
1396,medicine
1396,science
1396,women
1396,public health
1396,politics
1396,activism
1396,physiology
1396,medical imaging
1396,illness
1396,health care
1396,biology
1396,disease
1397,energy
1397,science
1397,technology
1397,youth
1397,nuclear energy
1397,physics
1397,alternative energy
1397,invention
1397,innovation
1397,chemistry
1397,future
1398,culture
1398,entertainment
1398,humor
1398,poetry
1399,TEDx
1399,death
1399,global issues
1399,health
1399,health care
1400,TEDx
1400,data
1400,design
1400,media
1400,news
1401,alternative energy
1401,energy
1401,invention
1401,technology
1401,electricity
1402,drones
1402,flight
1402,innovation
1402,military
1402,science
1402,technology
1402,physics
1402,biomimicry
1402,invention
1402,design
1402,robots
1402,nanoscale
1402,biology
1402,weather
1402,materials
1402,birds
1402,prosthetics
1402,Vaccines
1402,neuroscience
1402,health
1402,Internet
1402,community
1402,engineering
1402,nature
1402,children
1402,product design
1402,rocket science
1403,global issues
1403,peace
1403,social change
1403,women
1404,TED Fellows
1404,creativity
1404,education
1404,technology
1404,toy
1404,code
1405,art
1405,design
1405,entertainment
1405,illusion
1405,magic
1405,technology
1406,TEDx
1406,alternative energy
1406,global issues
1406,green
1406,poverty
1406,technology
1407,Internet
1407,TEDx
1407,global issues
1407,politics
1407,technology
1408,TED-Ed
1408,oceans
1408,animals
1408,fish
1408,animation
1408,diversity
1408,education
1408,marine biology
1408,climate change
1408,biology
1409,AI
1409,communication
1409,community
1409,culture
1409,sociology
1409,technology
1410,creativity
1410,design
1410,humor
1410,literature
1411,health care
1411,interface design
1411,medical research
1411,technology
1412,TEDx
1412,agriculture
1412,environment
1412,global issues
1412,global commons
1413,TED Fellows
1413,architecture
1413,design
1413,smell
1413,technology
1413,human body
1415,TED-Ed
1415,culture
1415,entertainment
1415,language
1415,poetry
1415,youth
1415,TEDYouth
1416,creativity
1416,design
1416,memory
1416,storytelling
1416,community
1417,TEDx
1417,animals
1417,community
1417,monkeys
1417,morality
1417,science
1418,TEDx
1418,culture
1418,global issues
1418,health care
1418,population
1418,sex
1419,TEDx
1419,engineering
1419,health
1419,heart health
1419,innovation
1419,medicine
1419,science
1419,technology
1419,biology
1419,biomechanics
1419,physiology
1419,biotech
1419,design
1419,future
1419,health care
1419,medical research
1419,product design
1419,materials
1419,Surgery
1419,collaboration
1419,disease
1420,Asia
1420,TED Fellows
1420,china
1420,culture
1420,entertainment
1420,music
1420,world cultures
1420,live music
1421,health care
1421,heart health
1421,medicine
1422,business
1422,entrepreneur
1422,law
1423,art
1423,culture
1423,global issues
1423,photography
1424,TEDx
1424,aging
1424,culture
1424,science
1424,women
1424,happiness
1424,mind
1424,health
1424,humanity
1424,life
1424,personal growth
1424,mental health
1424,psychology
1424,population
1424,emotions
1425,TED Fellows
1425,ancient world
1425,bacteria
1425,evolution
1425,medicine
1425,paleontology
1425,science
1425,biology
1425,anthropology
1425,disease
1425,food
1425,genetics
1425,history
1425,health
1425,innovation
1426,String theory
1426,cosmos
1426,physics
1426,science
1426,time
1426,universe
1426,Planets
1426,space
1426,astronomy
1426,exploration
1426,math
1426,dark matter
1426,big bang
1427,TEDx
1427,business
1427,community
1427,consumerism
1427,happiness
1427,money
1427,philanthropy
1427,psychology
1428,TED-Ed
1428,science
1428,physics
1428,nanoscale
1428,chemistry
1428,quantum physics
1429,Brazil
1429,TED Prize
1429,cities
1429,technology
1429,urban planning
1429,infrastructure
1429,South America
1430,activism
1430,bullying
1430,culture
1430,global issues
1430,health
1430,youth
1431,TEDx
1431,entertainment
1431,green
1431,hack
1431,humor
1431,materials
1431,simplicity
1432,TEDx
1432,gaming
1432,global issues
1432,history
1432,social change
1433,architecture
1433,cities
1433,creativity
1433,museums
1434,alternative energy
1434,energy
1434,science
1434,solar energy
1434,technology
1434,wind energy
1434,engineering
1434,climate change
1434,invention
1434,innovation
1434,design
1434,economics
1434,business
1434,green
1434,future
1434,materials
1434,industrial design
1434,environment
1434,sustainability
1434,natural resources
1434,electricity
1435,art
1435,culture
1435,design
1435,nature
1436,Internet
1436,advertising
1436,business
1436,privacy
1436,technology
1437,TEDx
1437,advertising
1437,culture
1437,humor
1437,psychology
1438,TEDx
1438,entertainment
1438,fashion
1438,feminism
1438,identity
1438,youth
1439,TEDx
1439,beauty
1439,fashion
1439,global issues
1439,photography
1439,race
1440,culture
1440,entertainment
1440,history
1440,music
1440,live music
1441,data
1441,philosophy
1442,animals
1442,film
1442,nature
1442,science
1442,science and art
1442,art
1442,adventure
1442,biodiversity
1442,exploration
1442,biology
1442,life
1442,travel
1442,cosmos
1442,environment
1442,photography
1443,brain
1443,culture
1443,memory
1443,neuroscience
1443,science
1443,cognitive science
1443,psychology
1443,mind
1443,intelligence
1444,marketing
1444,technology
1444,web
1445,TEDx
1445,global issues
1445,health
1445,insects
1445,medicine
1446,TEDx
1446,business
1446,history
1446,music
1447,brain
1447,culture
1447,neuroscience
1447,psychology
1447,science
1447,happiness
1447,sociology
1447,decision-making
1447,cognitive science
1447,behavioral economics
1447,life
1447,mind
1447,personality
1448,TED Fellows
1448,history
1448,language
1448,literature
1448,math
1448,science
1448,collaboration
1448,anthropology
1448,algorithm
1449,creativity
1449,design
1449,fear
1449,technology
1450,TED Fellows
1450,art
1450,biotech
1450,neuroscience
1450,science
1450,technology
1450,brain
1450,science and art
1450,cognitive science
1450,engineering
1450,biology
1450,physiology
1450,medical research
1450,biomimicry
1451,TED Prize
1451,community
1451,photography
1451,art
1451,public spaces
1452,TEDx
1452,design
1452,disaster relief
1452,global issues
1452,natural disaster
1453,TEDx
1453,biodiversity
1453,biology
1453,microbiology
1453,oceans
1453,science
1453,nanoscale
1453,environment
1453,health
1453,bacteria
1453,disease
1453,microbes
1453,pollution
1453,climate change
1453,innovation
1453,biotech
1454,bacteria
1454,biodiversity
1454,exploration
1454,microbiology
1454,science
1454,virus
1454,disease
1454,biology
1454,DNA
1454,environment
1454,genetics
1454,medical research
1454,public health
1454,nanoscale
1454,Vaccines
1455,TEDx
1455,data
1455,global issues
1455,population
1455,presentation
1455,religion
1456,entertainment
1456,magic
1456,storytelling
1456,personal growth
1457,AIDS
1457,TEDx
1457,global issues
1457,health
1457,law
1457,HIV
1458,entertainment
1458,humor
1458,live music
1458,music
1458,performance
1458,poetry
1458,comedy
1459,AI
1459,TEDx
1459,art
1459,robots
1459,science
1459,social media
1459,science and art
1459,community
1459,garden
1459,computers
1459,philosophy
1459,Internet
1459,interface design
1459,programming
1459,open-source
1459,collaboration
1459,software
1459,machine learning
1459,biotech
1460,TEDx
1460,alternative energy
1460,climate change
1460,data
1460,global issues
1460,math
1460,solar energy
1460,sustainability
1460,wind energy
1460,electricity
1461,Internet
1461,TEDx
1461,ancient world
1461,art
1461,history
1461,library
1461,museums
1461,open-source
1461,books
1461,archaeology
1462,Egypt
1462,TEDx
1462,data
1462,economics
1462,protests
1462,women
1463,TEDx
1463,communication
1463,culture
1463,design
1463,life
1463,morality
1463,philosophy
1464,culture
1464,dance
1464,entertainment
